zip,temp-sun-6,condition-sun-6,temp-mon-9,condition-mon-9,temp-mon-12,condition-mon-12,temp-mon-3,condition-mon-3,temp-mon-6,condition-mon-6,temp-tues-9,condition-tues-9,temp-tues-12,condition-tues-12,temp-tues-3,condition-tues-3,temp-tues-6,condition-tues-6
33784,72,Partly Cloudy,79,Partly Cloudy,80,Partly Cloudy,76,Partly Cloudy,71,Clear,78,Clear,80,Partly Cloudy,76,Partly Cloudy
33785,72,Partly Cloudy,79,Partly Cloudy,81,Clear,76,Clear,71,Clear,78,Clear,80,Partly Cloudy,76,Partly Cloudy
33786,72,Partly Cloudy,79,Partly Cloudy,81,Clear,76,Clear,71,Clear,78,Clear,80,Partly Cloudy,76,Partly Cloudy
33801,71,Partly Cloudy,79,Mostly Cloudy,80,Partly Cloudy,74,Partly Cloudy,70,Partly Cloudy,78,Partly Cloudy,79,Partly Cloudy,74,Partly Cloudy
33802,71,Partly Cloudy,79,Mostly Cloudy,80,Partly Cloudy,74,Partly Cloudy,70,Partly Cloudy,78,Partly Cloudy,79,Partly Cloudy,74,Partly Cloudy
33803,71,Partly Cloudy,79,Mostly Cloudy,80,Partly Cloudy,74,Partly Cloudy,70,Partly Cloudy,78,Partly Cloudy,79,Partly Cloudy,74,Partly Cloudy
33804,71,Partly Cloudy,79,Mostly Cloudy,80,Partly Cloudy,74,Partly Cloudy,70,Partly Cloudy,78,Partly Cloudy,79,Partly Cloudy,74,Partly Cloudy
33805
33806,71,Partly Cloudy,79,Mostly Cloudy,80,Partly Cloudy,74,Partly Cloudy,70,Partly Cloudy,78,Partly Cloudy,79,Partly Cloudy,74,Partly Cloudy
33807
33809,72,Partly Cloudy,80,Mostly Cloudy,80,Mostly Cloudy,73,Mostly Cloudy,70,Partly Cloudy,79,Partly Cloudy,80,Partly Cloudy,74,Partly Cloudy
33810,71,Partly Cloudy,79,Mostly Cloudy,80,Mostly Cloudy,73,Partly Cloudy,70,Partly Cloudy,79,Partly Cloudy,80,Partly Cloudy,74,Partly Cloudy
33811,71,Mostly Cloudy,79,Mostly Cloudy,79,Partly Cloudy,74,Clear,69,Partly Cloudy,78,Partly Cloudy,79,Partly Cloudy,74,Partly Cloudy
33812,71,Mostly Cloudy,79,Mostly Cloudy,79,Partly Cloudy,73,Partly Cloudy,69,Partly Cloudy,78,Partly Cloudy,79,Partly Cloudy,73,Partly Cloudy
33813,71,Mostly Cloudy,78,Mostly Cloudy,79,Partly Cloudy,73,Partly Cloudy,69,Partly Cloudy,78,Partly Cloudy,79,Partly Cloudy,73,Partly Cloudy
33815,71,Partly Cloudy,79,Mostly Cloudy,80,Mostly Cloudy,74,Clear,70,Partly Cloudy,78,Partly Cloudy,80,Partly Cloudy,74,Partly Cloudy
33820,71,Mostly Cloudy,79,Mostly Cloudy,79,Partly Cloudy,72,Partly Cloudy,70,Partly Cloudy,77,Partly Cloudy,78,Partly Cloudy,72,Partly Cloudy
33823,72,Partly Cloudy,80,Mostly Cloudy,80,Mostly Cloudy,73,Partly Cloudy,71,Partly Cloudy,79,Partly Cloudy,79,Mostly Cloudy,73,Partly Cloudy
33825,71,Partly Cloudy,78,Partly Cloudy,78,Partly Cloudy,72,Partly Cloudy,70,Partly Cloudy,78,Partly Cloudy,78,Partly Cloudy,72,Partly Cloudy
33826,71,Partly Cloudy,78,Partly Cloudy,78,Partly Cloudy,72,Partly Cloudy,70,Partly Cloudy,78,Partly Cloudy,78,Partly Cloudy,72,Partly Cloudy
33827
33830,71,Mostly Cloudy,79,Mostly Cloudy,79,Partly Cloudy,72,Partly Cloudy,70,Partly Cloudy,78,Partly Cloudy,79,Partly Cloudy,73,Partly Cloudy
33831,71,Mostly Cloudy,79,Partly Cloudy,79,Partly Cloudy,73,Partly Cloudy,70,Partly Cloudy,78,Partly Cloudy,79,Partly Cloudy,73,Partly Cloudy
33834,71,Partly Cloudy,79,Partly Cloudy,80,Partly Cloudy,73,Partly Cloudy,70,Partly Cloudy,79,Partly Cloudy,79,Partly Cloudy,73,Partly Cloudy
33835,71,Partly Cloudy,79,Partly Cloudy,80,Partly Cloudy,73,Partly Cloudy,70,Partly Cloudy,78,Partly Cloudy,79,Partly Cloudy,74,Partly Cloudy
33836,72,Mostly Cloudy,80,Mostly Cloudy,79,Mostly Cloudy,73,Mostly Cloudy,71,Partly Cloudy,78,Partly Cloudy,79,Partly Cloudy,73,Partly Cloudy
33837,72,Mostly Cloudy,80,Mostly Cloudy,79,Mostly Cloudy,73,Mostly Cloudy,71,Partly Cloudy,78,Partly Cloudy,79,Partly Cloudy,73,Partly Cloudy
33838,71,Mostly Cloudy,79,Mostly Cloudy,79,Mostly Cloudy,72,Mostly Cloudy,70,Partly Cloudy,78,Partly Cloudy,78,Mostly Cloudy,72,Partly Cloudy
33839,72,Mostly Cloudy,79,Mostly Cloudy,79,Mostly Cloudy,73,Partly Cloudy,71,Partly Cloudy,78,Partly Cloudy,79,Mostly Cloudy,73,Partly Cloudy
33840,72,Partly Cloudy,79,Mostly Cloudy,80,Partly Cloudy,74,Partly Cloudy,70,Partly Cloudy,78,Partly Cloudy,79,Partly Cloudy,74,Partly Cloudy
33841,70,Partly Cloudy,79,Mostly Cloudy,79,Partly Cloudy,72,Partly Cloudy,70,Partly Cloudy,78,Partly Cloudy,79,Partly Cloudy,73,Partly Cloudy
33843,71,Partly Cloudy,78,Partly Cloudy,78,Mostly Cloudy,72,Mostly Cloudy,70,Partly Cloudy,77,Partly Cloudy,78,Partly Cloudy,72,Partly Cloudy
33844,72,Mostly Cloudy,79,Mostly Cloudy,79,Mostly Cloudy,73,Mostly Cloudy,71,Partly Cloudy,78,Partly Cloudy,78,Partly Cloudy,72,Partly Cloudy
33845,72,Mostly Cloudy,79,Mostly Cloudy,79,Mostly Cloudy,72,Mostly Cloudy,70,Partly Cloudy,78,Partly Cloudy,78,Partly Cloudy,72,Partly Cloudy
33846,71,Mostly Cloudy,79,Mostly Cloudy,79,Partly Cloudy,73,Partly Cloudy,69,Partly Cloudy,78,Partly Cloudy,79,Partly Cloudy,73,Partly Cloudy
33847,71,Mostly Cloudy,79,Mostly Cloudy,79,Partly Cloudy,72,Partly Cloudy,70,Partly Cloudy,78,Partly Cloudy,79,Partly Cloudy,73,Partly Cloudy
33848,72,Mostly Cloudy,79,Mostly Cloudy,79,Mostly Cloudy,73,Mostly Cloudy,71,Partly Cloudy,78,Partly Cloudy,78,Partly Cloudy,73,Partly Cloudy
33849,71,Partly Cloudy,80,Mostly Cloudy,80,Mostly Cloudy,74,Mostly Cloudy,70,Partly Cloudy,79,Partly Cloudy,80,Partly Cloudy,74,Partly Cloudy
33850,72,Mostly Cloudy,79,Mostly Cloudy,79,Mostly Cloudy,73,Partly Cloudy,71,Partly Cloudy,79,Partly Cloudy,79,Mostly Cloudy,73,Partly Cloudy
33851,72,Mostly Cloudy,79,Mostly Cloudy,79,Mostly Cloudy,73,Mostly Cloudy,71,Partly Cloudy,78,Partly Cloudy,78,Partly Cloudy,73,Partly Cloudy
33852,72,Partly Cloudy,79,Partly Cloudy,78,Mostly Cloudy,72,Partly Cloudy,71,Partly Cloudy,78,Partly Cloudy,78,Mostly Cloudy,72,Partly Cloudy
33853,71,Mostly Cloudy,78,Partly Cloudy,78,Partly Cloudy,72,Partly Cloudy,70,Partly Cloudy,77,Partly Cloudy,78,Partly Cloudy,72,Partly Cloudy
33854,72,Mostly Cloudy,79,Mostly Cloudy,78,Mostly Cloudy,72,Mostly Cloudy,70,Partly Cloudy,77,Partly Cloudy,78,Partly Cloudy,72,Partly Cloudy
33855,72,Mostly Cloudy,78,Partly Cloudy,78,Mostly Cloudy,72,Mostly Cloudy,71,Partly Cloudy,77,Partly Cloudy,77,Partly Cloudy,72,Partly Cloudy
33856,72,Mostly Cloudy,79,Partly Cloudy,78,Mostly Cloudy,72,Mostly Cloudy,70,Partly Cloudy,77,Partly Cloudy,78,Partly Cloudy,72,Partly Cloudy
33857,72,Partly Cloudy,79,Partly Cloudy,78,Mostly Cloudy,72,Mostly Cloudy,71,Partly Cloudy,77,Partly Cloudy,77,Mostly Cloudy,72,Partly Cloudy
33858,72,Mostly Cloudy,80,Mostly Cloudy,79,Mostly Cloudy,73,Mostly Cloudy,71,Partly Cloudy,79,Partly Cloudy,78,Partly Cloudy,73,Partly Cloudy
33859,71,Partly Cloudy,79,Partly Cloudy,78,Partly Cloudy,72,Partly Cloudy,70,Partly Cloudy,78,Partly Cloudy,78,Partly Cloudy,72,Partly Cloudy
33860,71,Mostly Cloudy,79,Partly Cloudy,80,Partly Cloudy,73,Partly Cloudy,70,Partly Cloudy,78,Partly Cloudy,79,Partly Cloudy,74,Partly Cloudy
33862,71,Partly Cloudy,79,Partly Cloudy,79,Mostly Cloudy,72,Partly Cloudy,71,Clear,78,Partly Cloudy,78,Mostly Cloudy,72,Partly Cloudy
33863,71,Partly Cloudy,79,Partly Cloudy,80,Partly Cloudy,74,Partly Cloudy,70,Partly Cloudy,79,Partly Cloudy,80,Partly Cloudy,74,Partly Cloudy
33865,71,Partly Cloudy,80,Partly Cloudy,80,Partly Cloudy,73,Partly Cloudy,71,Clear,79,Partly Cloudy,80,Partly Cloudy,73,Partly Cloudy
33867,72,Mostly Cloudy,79,Mostly Cloudy,77,Mostly Cloudy,72,Mostly Cloudy,71,Partly Cloudy,77,Partly Cloudy,77,Partly Cloudy,72,Mostly Cloudy
33868,72,Partly Cloudy,80,Mostly Cloudy,80,Mostly Cloudy,73,Mostly Cloudy,71,Partly Cloudy,79,Partly Cloudy,79,Mostly Cloudy,73,Partly Cloudy
33870,71,Partly Cloudy,78,Partly Cloudy,78,Mostly Cloudy,72,Partly Cloudy,70,Partly Cloudy,78,Partly Cloudy,78,Partly Cloudy,72,Partly Cloudy
33871,71,Partly Cloudy,78,Partly Cloudy,78,Mostly Cloudy,72,Partly Cloudy,70,Partly Cloudy,78,Partly Cloudy,78,Partly Cloudy,72,Partly Cloudy
33872,71,Partly Cloudy,79,Partly Cloudy,78,Partly Cloudy,72,Partly Cloudy,70,Partly Cloudy,78,Partly Cloudy,78,Partly Cloudy,72,Partly Cloudy
33873,71,Partly Cloudy,79,Partly Cloudy,80,Partly Cloudy,73,Partly Cloudy,70,Partly Cloudy,79,Partly Cloudy,79,Partly Cloudy,73,Partly Cloudy
33875,71,Partly Cloudy,79,Partly Cloudy,79,Mostly Cloudy,72,Partly Cloudy,70,Partly Cloudy,78,Partly Cloudy,78,Mostly Cloudy,72,Partly Cloudy
33876,72,Partly Cloudy,79,Partly Cloudy,78,Mostly Cloudy,72,Partly Cloudy,71,Partly Cloudy,78,Partly Cloudy,78,Mostly Cloudy,72,Partly Cloudy
33877,71,Mostly Cloudy,79,Mostly Cloudy,79,Mostly Cloudy,72,Mostly Cloudy,70,Partly Cloudy,78,Partly Cloudy,78,Mostly Cloudy,72,Partly Cloudy
33880,72,Mostly Cloudy,79,Mostly Cloudy,79,Mostly Cloudy,73,Partly Cloudy,71,Partly Cloudy,78,Partly Cloudy,79,Mostly Cloudy,73,Partly Cloudy
33881,72,Partly Cloudy,80,Mostly Cloudy,80,Mostly Cloudy,73,Partly Cloudy,71,Partly Cloudy,79,Partly Cloudy,79,Mostly Cloudy,74,Partly Cloudy
33882,72,Mostly Cloudy,79,Mostly Cloudy,79,Mostly Cloudy,73,Partly Cloudy,71,Partly Cloudy,78,Partly Cloudy,79,Mostly Cloudy,73,Partly Cloudy
33883,72,Partly Cloudy,79,Mostly Cloudy,79,Mostly Cloudy,73,Partly Cloudy,70,Partly Cloudy,78,Partly Cloudy,79,Mostly Cloudy,73,Partly Cloudy
33884,71,Mostly Cloudy,79,Mostly Cloudy,79,Mostly Cloudy,72,Partly Cloudy,70,Partly Cloudy,78,Partly Cloudy,78,Mostly Cloudy,72,Partly Cloudy
33885,72,Mostly Cloudy,79,Mostly Cloudy,79,Mostly Cloudy,73,Partly Cloudy,71,Partly Cloudy,78,Partly Cloudy,79,Mostly Cloudy,73,Partly Cloudy
33888,72,Mostly Cloudy,79,Mostly Cloudy,79,Mostly Cloudy,73,Partly Cloudy,71,Partly Cloudy,78,Partly Cloudy,79,Mostly Cloudy,73,Partly Cloudy
33890,71,Partly Cloudy,79,Partly Cloudy,79,Mostly Cloudy,73,Partly Cloudy,71,Clear,79,Partly Cloudy,79,Partly Cloudy,73,Partly Cloudy
33896,72,Mostly Cloudy,80,Mostly Cloudy,79,Mostly Cloudy,73,Mostly Cloudy,71,Partly Cloudy,79,Partly Cloudy,79,Partly Cloudy,73,Partly Cloudy
33897,72,Mostly Cloudy,80,Mostly Cloudy,79,Mostly Cloudy,73,Mostly Cloudy,71,Partly Cloudy,78,Partly Cloudy,79,Partly Cloudy,73,Partly Cloudy
33898
33901,73,Mostly Cloudy,80,Mostly Cloudy,80,Mostly Cloudy,75,Mostly Cloudy,71,Clear,80,Clear,81,Partly Cloudy,75,Partly Cloudy
33902,73,Mostly Cloudy,80,Mostly Cloudy,81,Mostly Cloudy,75,Mostly Cloudy,72,Clear,80,Clear,81,Partly Cloudy,75,Partly Cloudy
33903
33904,73,Mostly Cloudy,80,Mostly Cloudy,81,Mostly Cloudy,76,Partly Cloudy,72,Clear,80,Clear,81,Partly Cloudy,76,Partly Cloudy
33905,73,Mostly Cloudy,81,Overcast,81,Mostly Cloudy,75,Mostly Cloudy,72,Clear,80,Clear,81,Partly Cloudy,75,Partly Cloudy
33906,73,Mostly Cloudy,80,Mostly Cloudy,81,Mostly Cloudy,75,Mostly Cloudy,72,Clear,80,Clear,81,Partly Cloudy,75,Partly Cloudy
33907,73,Partly Cloudy,80,Mostly Cloudy,81,Mostly Cloudy,75,Partly Cloudy,72,Clear,80,Clear,81,Partly Cloudy,76,Partly Cloudy
33908,73,Partly Cloudy,80,Mostly Cloudy,81,Mostly Cloudy,76,Partly Cloudy,72,Clear,80,Clear,81,Partly Cloudy,76,Partly Cloudy
33909,73,Mostly Cloudy,81,Mostly Cloudy,81,Mostly Cloudy,75,Mostly Cloudy,71,Clear,80,Clear,81,Partly Cloudy,75,Partly Cloudy
33910,74,Partly Cloudy,81,Mostly Cloudy,82,Mostly Cloudy,76,Partly Cloudy,72,Clear,80,Clear,81,Partly Cloudy,76,Partly Cloudy
33911,73,Mostly Cloudy,80,Mostly Cloudy,81,Mostly Cloudy,75,Mostly Cloudy,72,Clear,80,Clear,81,Partly Cloudy,75,Partly Cloudy
33912,74,Mostly Cloudy,81,Overcast,81,Mostly Cloudy,76,Mostly Cloudy,73,Clear,81,Clear,82,Partly Cloudy,76,Partly Cloudy
33913,74,Mostly Cloudy,81,Overcast,81,Mostly Cloudy,76,Mostly Cloudy,73,Clear,81,Clear,82,Partly Cloudy,76,Partly Cloudy
33914,73,Mostly Cloudy,81,Mostly Cloudy,82,Mostly Cloudy,76,Partly Cloudy,72,Clear,80,Clear,81,Partly Cloudy,76,Partly Cloudy
33915
33916,73,Mostly Cloudy,81,Overcast,81,Mostly Cloudy,75,Mostly Cloudy,72,Clear,80,Clear,81,Partly Cloudy,75,Partly Cloudy
33917
33918,73,Mostly Cloudy,80,Mostly Cloudy,81,Mostly Cloudy,75,Mostly Cloudy,72,Clear,80,Clear,81,Partly Cloudy,75,Partly Cloudy
33919,73,Partly Cloudy,80,Mostly Cloudy,81,Mostly Cloudy,75,Partly Cloudy,72,Clear,80,Clear,81,Partly Cloudy,76,Partly Cloudy
33920,73,Mostly Cloudy,80,Overcast,80,Mostly Cloudy,74,Mostly Cloudy,72,Partly Cloudy,80,Partly Cloudy,80,Partly Cloudy,74,Partly Cloudy
33921,73,Partly Cloudy,78,Mostly Cloudy,80,Mostly Cloudy,77,Mostly Cloudy,71,Clear,78,Clear,80,Partly Cloudy,76,Partly Cloudy
33922
33924,73,Mostly Cloudy,79,Mostly Cloudy,80,Mostly Cloudy,77,Partly Cloudy,72,Clear,78,Clear,80,Clear,76,Partly Cloudy
33927,73,Partly Cloudy,81,Mostly Cloudy,82,Mostly Cloudy,76,Mostly Cloudy,71,Clear,80,Partly Cloudy,82,Partly Cloudy,75,Partly Cloudy
33928
33930
33931,73,Mostly Cloudy,80,Overcast,81,Mostly Cloudy,76,Partly Cloudy,72,Clear,80,Clear,81,Partly Cloudy,76,Partly Cloudy
33932
33935,73,Partly Cloudy,80,Overcast,79,Mostly Cloudy,74,Mostly Cloudy,72,Clear,80,Partly Cloudy,79,Partly Cloudy,74,Partly Cloudy
33936,74,Mostly Cloudy,81,Overcast,81,Mostly Cloudy,75,Mostly Cloudy,72,Clear,81,Clear,81,Partly Cloudy,75,Partly Cloudy
33938,73,Partly Cloudy,80,Mostly Cloudy,82,Mostly Cloudy,75,Mostly Cloudy,71,Clear,80,Clear,81,Partly Cloudy,74,Partly Cloudy
33944,72,Mostly Cloudy,80,Mostly Cloudy,79,Mostly Cloudy,73,Mostly Cloudy,71,Partly Cloudy,79,Partly Cloudy,79,Mostly Cloudy,73,Partly Cloudy
33945,73,Partly Cloudy,80,Mostly Cloudy,81,Mostly Cloudy,76,Partly Cloudy,72,Clear,79,Clear,81,Partly Cloudy,76,Partly Cloudy
33946,73,Partly Cloudy,80,Overcast,82,Mostly Cloudy,76,Mostly Cloudy,72,Clear,80,Clear,81,Partly Cloudy,76,Partly Cloudy
33947
33948,73,Partly Cloudy,80,Mostly Cloudy,82,Mostly Cloudy,75,Mostly Cloudy,71,Clear,80,Clear,81,Partly Cloudy,74,Partly Cloudy
33949,72,Partly Cloudy,80,Mostly Cloudy,82,Mostly Cloudy,75,Mostly Cloudy,71,Clear,80,Partly Cloudy,81,Partly Cloudy,74,Partly Cloudy
33950
33951
33952,73,Partly Cloudy,80,Mostly Cloudy,82,Mostly Cloudy,75,Mostly Cloudy,71,Clear,80,Partly Cloudy,81,Partly Cloudy,74,Partly Cloudy
33953,73,Partly Cloudy,81,Mostly Cloudy,82,Mostly Cloudy,76,Mostly Cloudy,71,Clear,80,Partly Cloudy,82,Partly Cloudy,75,Partly Cloudy
33954,72,Partly Cloudy,81,Mostly Cloudy,82,Mostly Cloudy,75,Mostly Cloudy,71,Clear,80,Partly Cloudy,81,Partly Cloudy,74,Partly Cloudy
33955,72,Partly Cloudy,81,Overcast,82,Mostly Cloudy,75,Mostly Cloudy,71,Clear,80,Clear,81,Partly Cloudy,75,Partly Cloudy
33956,73,Partly Cloudy,79,Mostly Cloudy,81,Mostly Cloudy,76,Partly Cloudy,72,Clear,79,Clear,80,Clear,76,Partly Cloudy
33957,73,Partly Cloudy,79,Mostly Cloudy,80,Mostly Cloudy,76,Mostly Cloudy,72,Clear,78,Clear,80,Clear,76,Partly Cloudy
33960,72,Partly Cloudy,79,Mostly Cloudy,79,Mostly Cloudy,73,Partly Cloudy,71,Partly Cloudy,79,Partly Cloudy,78,Mostly Cloudy,72,Partly Cloudy
33965,73,Partly Cloudy,81,Overcast,81,Mostly Cloudy,76,Mostly Cloudy,72,Clear,81,Clear,82,Partly Cloudy,76,Partly Cloudy
33966,73,Mostly Cloudy,80,Mostly Cloudy,80,Mostly Cloudy,75,Mostly Cloudy,71,Clear,80,Clear,81,Partly Cloudy,75,Partly Cloudy
33967,73,Partly Cloudy,81,Overcast,81,Overcast,76,Mostly Cloudy,72,Clear,81,Clear,81,Partly Cloudy,76,Partly Cloudy
33970,74,Mostly Cloudy,81,Overcast,81,Mostly Cloudy,75,Partly Cloudy,72,Clear,81,Clear,81,Partly Cloudy,75,Partly Cloudy
33971,74,Mostly Cloudy,81,Overcast,81,Mostly Cloudy,75,Partly Cloudy,72,Clear,81,Clear,81,Partly Cloudy,75,Partly Cloudy
33972,73,Mostly Cloudy,81,Overcast,80,Mostly Cloudy,75,Partly Cloudy,72,Clear,81,Clear,80,Partly Cloudy,74,Partly Cloudy
33975,73,Partly Cloudy,80,Overcast,79,Mostly Cloudy,74,Mostly Cloudy,72,Clear,80,Partly Cloudy,79,Partly Cloudy,73,Partly Cloudy
33980,73,Partly Cloudy,80,Mostly Cloudy,82,Mostly Cloudy,75,Mostly Cloudy,71,Clear,80,Partly Cloudy,81,Partly Cloudy,74,Partly Cloudy
33981,73,Partly Cloudy,80,Mostly Cloudy,82,Mostly Cloudy,76,Mostly Cloudy,71,Clear,80,Clear,82,Partly Cloudy,75,Partly Cloudy
33982,73,Mostly Cloudy,81,Mostly Cloudy,82,Mostly Cloudy,74,Mostly Cloudy,71,Clear,80,Clear,81,Mostly Cloudy,74,Partly Cloudy
33983,73,Mostly Cloudy,80,Mostly Cloudy,82,Mostly Cloudy,75,Mostly Cloudy,71,Clear,80,Partly Cloudy,81,Mostly Cloudy,74,Partly Cloudy
33990
33991,73,Mostly Cloudy,81,Mostly Cloudy,81,Mostly Cloudy,75,Partly Cloudy,72,Clear,80,Clear,81,Partly Cloudy,76,Partly Cloudy
33993,73,Partly Cloudy,80,Mostly Cloudy,81,Mostly Cloudy,76,Partly Cloudy,72,Clear,80,Clear,81,Partly Cloudy,76,Partly Cloudy
33994,73,Mostly Cloudy,80,Mostly Cloudy,81,Mostly Cloudy,75,Mostly Cloudy,72,Clear,80,Clear,81,Partly Cloudy,75,Partly Cloudy
34101,74,Partly Cloudy,82,Mostly Cloudy,82,Overcast,76,Mostly Cloudy,73,Clear,81,Clear,82,Partly Cloudy,76,Partly Cloudy
34102,74,Mostly Cloudy,82,Mostly Cloudy,82,Overcast,77,Mostly Cloudy,73,Clear,81,Clear,82,Partly Cloudy,76,Partly Cloudy
34103,74,Partly Cloudy,82,Mostly Cloudy,81,Overcast,77,Mostly Cloudy,73,Clear,81,Clear,82,Partly Cloudy,76,Partly Cloudy
34104,74,Mostly Cloudy,82,Mostly Cloudy,82,Overcast,77,Mostly Cloudy,73,Clear,81,Clear,82,Partly Cloudy,76,Partly Cloudy
34105,74,Partly Cloudy,82,Mostly Cloudy,82,Overcast,76,Mostly Cloudy,73,Clear,81,Clear,82,Partly Cloudy,76,Partly Cloudy
34106,74,Mostly Cloudy,82,Mostly Cloudy,82,Overcast,77,Mostly Cloudy,73,Clear,81,Clear,82,Partly Cloudy,76,Partly Cloudy
34107,74,Mostly Cloudy,82,Mostly Cloudy,82,Overcast,77,Mostly Cloudy,73,Clear,81,Clear,82,Partly Cloudy,76,Partly Cloudy
34108
34109
34110
34112,74,Partly Cloudy,82,Mostly Cloudy,82,Overcast,76,Mostly Cloudy,73,Clear,81,Clear,82,Partly Cloudy,76,Partly Cloudy
34113,74,Partly Cloudy,82,Mostly Cloudy,82,Overcast,77,Mostly Cloudy,73,Clear,81,Clear,82,Partly Cloudy,76,Partly Cloudy
34114,75,Partly Cloudy,82,Mostly Cloudy,82,Overcast,76,Mostly Cloudy,73,Clear,81,Clear,82,Partly Cloudy,76,Partly Cloudy
34116,74,Partly Cloudy,82,Mostly Cloudy,82,Overcast,76,Mostly Cloudy,73,Clear,81,Clear,82,Partly Cloudy,76,Partly Cloudy
34117,74,Partly Cloudy,82,Mostly Cloudy,82,Overcast,76,Mostly Cloudy,73,Clear,81,Clear,82,Partly Cloudy,76,Partly Cloudy
34119,74,Partly Cloudy,82,Mostly Cloudy,82,Overcast,76,Mostly Cloudy,73,Clear,81,Clear,82,Partly Cloudy,76,Partly Cloudy
34120,74,Mostly Cloudy,82,Overcast,82,Overcast,76,Mostly Cloudy,73,Clear,81,Clear,82,Partly Cloudy,76,Partly Cloudy
34133,74,Partly Cloudy,82,Overcast,82,Overcast,76,Mostly Cloudy,72,Clear,81,Clear,82,Partly Cloudy,76,Partly Cloudy
34134
34135
34136,74,Partly Cloudy,82,Overcast,82,Overcast,76,Mostly Cloudy,72,Clear,81,Clear,82,Partly Cloudy,76,Partly Cloudy
34137,75,Partly Cloudy,82,Mostly Cloudy,82,Mostly Cloudy,76,Mostly Cloudy,73,Clear,82,Clear,82,Partly Cloudy,76,Partly Cloudy
34138,75,Partly Cloudy,81,Mostly Cloudy,81,Mostly Cloudy,76,Partly Cloudy,74,Clear,81,Clear,81,Partly Cloudy,76,Partly Cloudy
34139,75,Partly Cloudy,81,Mostly Cloudy,81,Mostly Cloudy,76,Partly Cloudy,74,Clear,81,Clear,81,Partly Cloudy,76,Partly Cloudy
34140
34141,75,Mostly Cloudy,82,Mostly Cloudy,82,Mostly Cloudy,76,Mostly Cloudy,74,Clear,82,Clear,82,Partly Cloudy,76,Partly Cloudy
34142
34143,74,Mostly Cloudy,81,Overcast,81,Overcast,75,Mostly Cloudy,73,Clear,81,Clear,81,Partly Cloudy,75,Partly Cloudy
34145,75,Clear,82,Mostly Cloudy,82,Mostly Cloudy,77,Partly Cloudy,73,Clear,81,Clear,81,Partly Cloudy,76,Mostly Cloudy
34146,75,Clear,82,Mostly Cloudy,82,Mostly Cloudy,77,Partly Cloudy,73,Clear,81,Clear,81,Partly Cloudy,76,Mostly Cloudy
34201,73,Partly Cloudy,81,Partly Cloudy,83,Partly Cloudy,76,Partly Cloudy,72,Clear,81,Partly Cloudy,82,Partly Cloudy,76,Partly Cloudy
34202
34203,74,Partly Cloudy,82,Partly Cloudy,83,Partly Cloudy,77,Partly Cloudy,72,Clear,81,Partly Cloudy,82,Partly Cloudy,76,Partly Cloudy
34204,73,Partly Cloudy,81,Partly Cloudy,83,Partly Cloudy,76,Partly Cloudy,72,Clear,81,Partly Cloudy,82,Partly Cloudy,76,Partly Cloudy
34205,74,Partly Cloudy,82,Partly Cloudy,83,Partly Cloudy,77,Partly Cloudy,72,Clear,81,Partly Cloudy,82,Partly Cloudy,76,Partly Cloudy
34206,74,Partly Cloudy,81,Partly Cloudy,82,Partly Cloudy,77,Partly Cloudy,72,Clear,81,Partly Cloudy,82,Partly Cloudy,76,Partly Cloudy
34207,74,Partly Cloudy,81,Partly Cloudy,82,Partly Cloudy,77,Partly Cloudy,72,Clear,80,Partly Cloudy,82,Partly Cloudy,76,Partly Cloudy
34208,73,Partly Cloudy,82,Partly Cloudy,82,Partly Cloudy,77,Clear,72,Clear,81,Partly Cloudy,82,Partly Cloudy,76,Partly Cloudy
34209,73,Partly Cloudy,81,Partly Cloudy,82,Partly Cloudy,77,Partly Cloudy,72,Clear,80,Partly Cloudy,81,Partly Cloudy,76,Partly Cloudy
34210,73,Mostly Cloudy,81,Partly Cloudy,82,Partly Cloudy,77,Partly Cloudy,72,Clear,80,Partly Cloudy,81,Partly Cloudy,76,Partly Cloudy
34211,73,Partly Cloudy,81,Partly Cloudy,82,Partly Cloudy,76,Partly Cloudy,71,Clear,80,Partly Cloudy,82,Partly Cloudy,75,Partly Cloudy
34212,73,Partly Cloudy,81,Partly Cloudy,82,Partly Cloudy,76,Clear,71,Clear,81,Partly Cloudy,82,Partly Cloudy,75,Partly Cloudy
34215,73,Mostly Cloudy,80,Partly Cloudy,81,Partly Cloudy,77,Partly Cloudy,72,Clear,78,Clear,80,Partly Cloudy,76,Partly Cloudy
34216,72,Partly Cloudy,78,Partly Cloudy,80,Partly Cloudy,77,Partly Cloudy,71,Clear,77,Clear,79,Partly Cloudy,76,Partly Cloudy
34217,73,Mostly Cloudy,80,Partly Cloudy,81,Partly Cloudy,77,Partly Cloudy,72,Clear,78,Clear,80,Partly Cloudy,76,Partly Cloudy
34218,73,Partly Cloudy,79,Partly Cloudy,81,Partly Cloudy,77,Partly Cloudy,71,Clear,78,Clear,80,Partly Cloudy,76,Partly Cloudy
34219,72,Partly Cloudy,81,Partly Cloudy,82,Partly Cloudy,76,Partly Cloudy,71,Clear,80,Partly Cloudy,82,Partly Cloudy,75,Partly Cloudy
34220,73,Partly Cloudy,82,Partly Cloudy,82,Partly Cloudy,77,Clear,72,Clear,81,Partly Cloudy,82,Partly Cloudy,76,Partly Cloudy
